route_id,start_id,end_id,time
4,637N,636N,0:01:30
4,636N,635N,0:01:30
4,635N,634N,0:02:00
4,634N,633N,0:01:00
4,633N,632N,0:01:00
4,632N,631N,0:02:00
4,631N,630N,0:01:30
4,630N,629N,0:01:30
4,629N,628N,0:02:00
4,628N,627N,0:01:30
4,627N,626N,0:01:30
4,626N,625N,0:02:00
4,625N,624N,0:01:30
4,624N,623N,0:01:00
4,623N,622N,0:01:30
4,622N,621N,0:01:30
4,621N,416N,0:02:30
4,416N,415N,0:09:30
4,415N,414N,0:10:30
4,414N,413N,0:02:00
4,413N,412N,0:01:30
4,412N,411N,0:01:30
4,411N,410N,0:01:00
4,410N,409N,0:01:30
4,409N,408N,0:01:30
4,408N,407N,0:01:00
4,407N,406N,0:01:00
4,406N,405N,0:02:00
4,405N,402N,0:01:30
4,402N,401N,0:02:00
4,235S,239S,0:04:00
4,239S,250S,0:03:30
4,640N,635N,0:04:30
4,635N,631N,0:03:30
4,631N,629N,0:02:00
4,629N,626N,0:03:30
4,626N,621N,0:05:00
4,250N,239N,0:03:00
4,239N,235N,0:04:00
4,415S,621S,0:07:30
4,413N,409N,0:05:00
4,621N,415N,0:04:30
5,501S,502S,0:02:00
5,502S,503S,0:02:30
5,503S,504S,0:02:30
5,504S,505S,0:01:00
5,505S,213S,0:03:00
5,213N,505N,0:03:30
5,505N,504N,0:01:00
5,504N,503N,0:03:00
5,503N,502N,0:02:00
5,502N,501N,0:02:30
5,213S,214S,0:01:30
5,214S,215S,0:02:00
5,215S,216S,0:02:00
5,216S,217S,0:01:30
5,217S,218S,0:01:00
5,218S,219S,0:01:30
5,219S,220S,0:01:30
5,220S,221S,0:02:00
5,221S,222S,0:02:00
5,222S,416S,0:02:30
5,416S,621S,0:02:30
5,621S,626S,0:04:30
5,626S,629S,0:03:30
5,629S,631S,0:02:30
5,631S,635S,0:04:00
5,635S,640S,0:04:30
5,640S,418S,0:01:30
5,418S,419S,0:01:30
5,419S,420S,0:01:00
5,420N,419N,0:01:00
5,419N,418N,0:01:30
5,418N,640N,0:01:30
5,640N,635N,0:04:30
5,635N,631N,0:03:30
5,631N,629N,0:02:00
5,629N,626N,0:03:30
5,626N,621N,0:05:00
5,621N,416N,0:02:30
5,416N,222N,0:02:30
5,222N,221N,0:02:00
5,221N,220N,0:02:00
5,220N,219N,0:01:30
5,219N,218N,0:01:00
5,218N,217N,0:01:00
5,217N,216N,0:01:30
5,216N,215N,0:02:00
5,215N,214N,0:02:00
5,214N,213N,0:01:30
5,420S,423S,0:05:00
5,423S,234S,0:01:30
5,234S,235S,0:01:30
5,235S,239S,0:04:00
5,239S,241S,0:02:30
5,241S,242S,0:01:30
5,242S,243S,0:01:30
5,243S,244S,0:01:30
5,244S,245S,0:01:30
5,245S,246S,0:01:30
5,246S,247S,0:02:00
5,257N,256N,0:01:30
5,256N,255N,0:01:00
5,255N,254N,0:01:30
5,254N,253N,0:01:30
5,253N,252N,0:01:30
5,252N,251N,0:02:00
5,251N,250N,0:02:30
5,250N,249N,0:02:00
5,249N,248N,0:02:00
5,248N,239N,0:01:30
5,239N,235N,0:05:00
5,235N,234N,0:01:30
5,234N,423N,0:01:30
5,423N,420N,0:05:00
5,213S,221S,0:12:00
5,247N,246N,0:02:00
5,246N,245N,0:01:30
5,245N,244N,0:01:30
5,244N,243N,0:01:30
5,243N,242N,0:01:30
5,242N,241N,0:01:30
5,241N,239N,0:02:30
5,204S,205S,0:01:30
5,205S,206S,0:01:30
5,206S,207S,0:01:30
5,207S,208S,0:01:30
5,208S,209S,0:02:00
5,209S,210S,0:01:30
5,210S,211S,0:02:00
5,211S,212S,0:02:30
5,212S,213S,0:02:00
5,239S,250S,0:03:30
5,250N,239N,0:06:00
5,221N,213N,0:10:30
5,213N,212N,0:02:00
5,212N,211N,0:02:30
5,211N,210N,0:02:00
5,210N,209N,0:01:30
5,209N,208N,0:01:30
5,208N,207N,0:02:00
5,207N,206N,0:01:00
5,206N,205N,0:01:30
5,205N,204N,0:01:30
5,204N,201N,0:02:00
5X,247N,246N,0:02:00
5X,246N,245N,0:01:00
5X,245N,244N,0:01:30
5X,244N,243N,0:01:30
5X,243N,242N,0:01:30
5X,242N,241N,0:01:30
5X,241N,239N,0:02:30
5X,239N,235N,0:05:30
5X,235N,234N,0:01:30
5X,234N,423N,0:02:00
5X,423N,420N,0:05:00
5X,420N,419N,0:01:30
5X,419N,418N,0:01:30
5X,418N,640N,0:02:00
5X,640N,635N,0:05:30
5X,635N,631N,0:04:00
5X,631N,629N,0:02:30
5X,629N,626N,0:04:00
5X,626N,621N,0:06:00
5X,621N,416N,0:04:30
5X,416N,222N,0:05:30
5X,222N,221N,0:02:00
5X,221N,213N,0:11:00
5X,213N,505N,0:03:30
5X,505N,504N,0:01:30
5X,504N,503N,0:02:30
5X,503N,502N,0:02:30
5X,502N,501N,0:02:30
6,601S,602S,0:02:30
6,602S,603S,0:01:30
6,603S,604S,0:01:30
6,604S,606S,0:01:00
6,606S,607S,0:01:00
6,607S,608S,0:02:00
6,608S,609S,0:01:30
6,609S,610S,0:01:30
6,610S,611S,0:01:00
6,611S,612S,0:01:30
6,612S,613S,0:02:00
6,613S,614S,0:01:30
6,614S,615S,0:02:00
6,615S,616S,0:01:00
6,616S,617S,0:02:00
6,617S,618S,0:01:00
6,618S,619S,0:01:30
6,619S,621S,0:03:00
6,621S,622S,0:01:30
6,622S,623S,0:01:30
6,623S,624S,0:01:00
6,624S,625S,0:01:30
6,625S,626S,0:02:00
6,626S,627S,0:01:30
6,627S,628S,0:02:00
6,628S,629S,0:01:30
6,629S,630S,0:01:30
6,630S,631S,0:02:00
6,631S,632S,0:02:00
6,632S,633S,0:01:00
6,633S,634S,0:01:00
6,634S,635S,0:01:30
6,635S,636S,0:01:30
6,636S,637S,0:01:30
6,637S,638S,0:01:00
6,638S,639S,0:01:30
6,639S,640S,0:02:00
6,640N,639N,0:02:00
6,639N,638N,0:01:30
6,638N,637N,0:01:00
6,637N,636N,0:01:30
6,636N,635N,0:01:30
6,635N,634N,0:02:00
6,634N,633N,0:01:00
6,633N,632N,0:01:00
6,632N,631N,0:02:00
6,631N,630N,0:01:30
6,630N,629N,0:01:30
6,629N,628N,0:02:00
6,628N,627N,0:01:30
6,627N,626N,0:01:30
6,626N,625N,0:02:00
6,625N,624N,0:01:30
6,624N,623N,0:01:00
6,623N,622N,0:01:30
6,622N,621N,0:01:30
6,621N,619N,0:03:00
6,619N,618N,0:01:30
6,618N,617N,0:01:00
6,617N,616N,0:02:00
6,616N,615N,0:01:30
6,615N,614N,0:01:30
6,614N,613N,0:02:00
6,613N,612N,0:01:30
6,612N,611N,0:01:30
6,611N,610N,0:01:00
6,610N,609N,0:01:30
6,609N,608N,0:01:00
6,608N,607N,0:01:30
6,607N,606N,0:01:00
6,606N,604N,0:01:00
6,604N,603N,0:01:30
6,603N,602N,0:01:30
6,602N,601N,0:02:30
6,613N,608N,0:05:30
6X,601S,602S,0:02:30
6X,602S,603S,0:01:30
6X,603S,604S,0:01:30
6X,604S,606S,0:01:00
6X,606S,607S,0:01:00
6X,607S,608S,0:02:00
6X,608S,613S,0:05:30
6X,613S,619S,0:07:00
6X,619S,621S,0:03:00
6X,621S,622S,0:01:30
6X,622S,623S,0:01:30
6X,623S,624S,0:01:00
6X,624S,625S,0:01:30
6X,625S,626S,0:02:00
6X,626S,627S,0:01:30
6X,627S,628S,0:02:00
6X,628S,629S,0:01:30
6X,629S,630S,0:01:30
6X,630S,631S,0:02:00
6X,631S,632S,0:02:00
6X,632S,633S,0:01:00
6X,633S,634S,0:01:00
6X,634S,635S,0:01:30
6X,635S,636S,0:01:30
6X,636S,637S,0:01:30
6X,637S,638S,0:01:00
6X,638S,639S,0:01:30
6X,639S,640S,0:02:00
6X,608S,609S,0:01:30
6X,609S,610S,0:01:30
6X,610S,611S,0:01:00
6X,611S,612S,0:02:00
6X,612S,613S,0:02:00
6X,640N,639N,0:02:00
6X,639N,638N,0:01:30
6X,638N,637N,0:01:00
6X,637N,636N,0:01:30
6X,636N,635N,0:01:30
6X,635N,634N,0:02:00
6X,634N,633N,0:01:00
6X,633N,632N,0:01:00
6X,632N,631N,0:04:00
6X,631N,630N,0:04:00
6X,630N,629N,0:01:30
6X,629N,628N,0:01:30
6X,628N,627N,0:02:00
6X,627N,626N,0:01:30
6X,626N,625N,0:02:00
6X,625N,624N,0:01:30
6X,624N,623N,0:01:00
6X,623N,622N,0:01:30
6X,622N,621N,0:01:30
6X,621N,619N,0:03:00
6X,619N,613N,0:08:30
6X,613N,608N,0:11:30
6X,608N,607N,0:05:30
6X,607N,606N,0:01:00
6X,606N,604N,0:01:00
6X,604N,603N,0:01:30
6X,603N,602N,0:01:30
6X,602N,601N,0:02:30
7,701S,702S,0:02:30
7,702S,705S,0:01:30
7,705S,706S,0:01:00
7,706S,707S,0:01:00
7,707S,708S,0:01:30
7,708S,709S,0:01:00
7,709S,710S,0:01:00
7,710S,711S,0:01:30
7,711S,712S,0:02:00
7,712S,713S,0:01:30
7,713S,714S,0:01:00
7,714S,715S,0:01:00
7,715S,716S,0:01:30
7,716S,718S,0:02:00
7,718S,719S,0:01:30
7,719S,720S,0:02:00
7,720S,721S,0:01:00
7,721S,723S,0:04:30
7,723S,724S,0:01:30
7,724S,725S,0:01:30
7,725S,726S,0:03:30
7,726N,725N,0:03:00
7,725N,724N,0:01:30
7,724N,723N,0:01:00
7,723N,721N,0:05:00
7,721N,720N,0:00:30
7,720N,719N,0:02:00
7,719N,718N,0:01:30
7,718N,716N,0:02:00
7,716N,715N,0:01:30
7,715N,714N,0:01:00
7,714N,713N,0:01:00
7,713N,712N,0:01:30
7,712N,711N,0:02:00
7,711N,710N,0:01:30
7,710N,709N,0:01:00
7,709N,708N,0:01:00
7,708N,707N,0:01:00
7,707N,706N,0:01:00
7,706N,705N,0:01:00
7,705N,702N,0:02:00
7,702N,701N,0:03:30
7X,701S,702S,0:02:30
7X,702S,707S,0:03:30
7X,707S,712S,0:04:00
7X,712S,718S,0:05:30
7X,718S,719S,0:01:30
7X,719S,720S,0:02:00
7X,720S,721S,0:01:00
7X,721S,723S,0:04:30
7X,723S,724S,0:01:30
7X,724S,725S,0:01:30
7X,725S,726S,0:04:00
7X,726N,725N,0:03:00
7X,725N,724N,0:01:30
7X,724N,723N,0:01:30
7X,723N,721N,0:05:00
7X,721N,720N,0:01:00
7X,720N,719N,0:02:00
7X,719N,718N,0:01:30
7X,718N,712N,0:05:30
7X,712N,707N,0:04:00
7X,707N,702N,0:04:30
7X,702N,701N,0:04:30
GS,901N,902N,0:01:30
GS,902S,901S,0:01:30
A,A02S,A03S,0:01:30
A,A03S,A05S,0:02:00
A,A05S,A06S,0:02:00
A,A06S,A07S,0:01:00
A,A07S,A09S,0:02:00
A,A09S,A10S,0:01:30
A,A10S,A11S,0:01:30
A,A11S,A12S,0:01:30
A,A12S,A14S,0:02:00
A,A14S,A15S,0:01:30
A,A15S,A16S,0:01:30
A,A16S,A17S,0:01:30
A,A17S,A18S,0:01:00
A,A18S,A19S,0:01:30
A,A19S,A20S,0:01:30
A,A20S,A21S,0:01:30
A,A21S,A22S,0:01:30
A,A22S,A24S,0:01:30
A,A24S,A25S,0:01:30
A,A25S,A27S,0:02:00
A,A27S,A28S,0:01:00
A,A28S,A30S,0:01:30
A,A30S,A31S,0:01:30
A,A31S,A32S,0:02:00
A,A32S,A33S,0:01:30
A,A33S,A34S,0:01:30
A,A34S,A36S,0:02:00
A,A36S,A38S,0:02:00
A,A38S,A40S,0:03:00
A,A40S,A41S,0:02:00
A,A41S,A42S,0:01:30
A,A42S,A43S,0:02:00
A,A43S,A44S,0:01:30
A,A44S,A45S,0:01:30
A,A45S,A46S,0:01:00
A,A46S,A47S,0:02:00
A,A47S,A48S,0:01:30
A,A48S,A49S,0:02:00
A,A49S,A50S,0:01:30
A,A50S,A51S,0:01:30
A,A51S,A52S,0:02:00
A,A52S,A53S,0:01:30
A,A53S,A54S,0:01:30
A,A54S,A55S,0:01:30
A,A55S,A57S,0:01:30
A,A57S,A59S,0:01:30
A,A59S,A60S,0:01:30
A,A60S,A61S,0:01:30
A,A61S,H02S,0:04:00
A,H02S,H03S,0:02:00
A,H03S,H04S,0:06:30
A,H04S,H06S,0:08:00
A,H06S,H07S,0:09:00
A,H07S,H08S,0:05:30
A,H08S,H09S,0:01:30
A,H09S,H10S,0:02:00
A,H10S,H11S,0:01:30
A,A65N,A64N,0:01:00
A,A64N,A63N,0:01:30
A,A63N,A61N,0:02:00
A,A61N,A60N,0:01:00
A,A60N,A59N,0:01:00
A,A59N,A57N,0:01:30
A,A57N,A55N,0:03:00
A,A61S,A63S,0:02:00
A,A63S,A64S,0:01:30
A,A64S,A65S,0:01:00
A,H11N,H10N,0:01:30
A,H10N,H09N,0:02:00
A,H09N,H08N,0:01:30
A,H08N,H07N,0:02:00
A,H07N,H06N,0:01:30
A,H06N,H04N,0:04:00
A,H04N,H03N,0:06:30
A,H03N,H02N,0:02:00
A,H02N,H01N,0:01:00
A,H01N,A61N,0:03:00
A,A55N,A54N,0:01:30
A,A54N,A53N,0:01:30
A,A53N,A52N,0:01:30
A,A52N,A51N,0:02:00
A,A51N,A50N,0:01:00
A,A50N,A49N,0:02:00
A,A49N,A48N,0:01:30
A,A48N,A47N,0:01:30
A,A47N,A46N,0:01:30
A,A46N,A45N,0:01:00
A,A45N,A44N,0:01:30
A,A44N,A43N,0:01:30
A,A43N,A42N,0:01:30
A,A42N,A41N,0:01:30
A,A41N,A40N,0:02:00
A,A40N,A38N,0:03:00
A,A38N,A36N,0:02:00
A,A36N,A34N,0:01:30
A,A34N,A33N,0:01:30
A,A33N,A32N,0:02:00
A,A32N,A31N,0:02:00
A,A31N,A30N,0:01:30
A,A30N,A28N,0:02:00
A,A28N,A27N,0:01:00
A,A27N,A25N,0:01:30
A,A25N,A24N,0:02:00
A,A24N,A22N,0:01:30
A,A22N,A21N,0:01:30
A,A21N,A20N,0:01:30
A,A20N,A19N,0:01:30
A,A19N,A18N,0:01:30
A,A18N,A17N,0:01:00
A,A17N,A16N,0:01:30
A,A16N,A15N,0:01:30
A,A15N,A14N,0:01:30
A,A14N,A12N,0:01:30
A,A12N,A11N,0:01:30
A,A11N,A10N,0:01:30
A,A10N,A09N,0:04:00
A,A09N,A07N,0:04:30
A,A07N,A06N,0:01:00
A,A06N,A05N,0:02:00
A,A05N,A03N,0:05:00
A,A03N,A02N,0:04:00
A,A55N,A51N,0:04:00
A,A51N,A48N,0:03:30
A,A48N,A46N,0:03:00
A,A46N,A42N,0:05:00
A,A34N,A32N,0:02:30
A,A31N,A28N,0:03:00
A,A27N,A24N,0:03:00
A,A24N,A15N,0:08:00
A,A15N,A12N,0:03:00
A,A12N,A09N,0:05:30
A,A09S,A12S,0:03:30
A,A12S,A15S,0:03:30
A,A15S,A24S,0:08:00
A,A24S,A27S,0:02:30
A,A28S,A31S,0:02:30
A,A32S,A34S,0:02:30
A,A42S,A46S,0:05:00
A,A46S,A48S,0:02:30
A,A48S,A51S,0:03:30
A,A51S,A55S,0:04:00
A,H15N,H14N,0:02:00
A,H14N,H13N,0:02:00
A,H13N,H12N,0:01:30
A,H12N,H04N,0:03:30
A,H04S,H12S,0:06:00
A,H12S,H13S,0:03:30
A,H13S,H14S,0:01:00
A,H14S,H15S,0:01:30
B,D03S,D04S,0:02:00
B,D04S,D05S,0:02:00
B,D05S,D06S,0:01:30
B,D06S,D07S,0:01:30
B,D07S,D08S,0:01:30
B,D08S,D09S,0:02:30
B,D09S,D10S,0:02:00
B,D10S,D11S,0:02:30
B,D11S,D12S,0:01:30
B,D12S,D13S,0:01:30
B,D13S,A14S,0:02:00
B,A14S,A15S,0:01:30
B,A15S,A16S,0:01:30
B,A16S,A17S,0:01:30
B,A17S,A18S,0:01:00
B,A18S,A19S,0:01:30
B,A19S,A20S,0:01:30
B,A20S,A21S,0:01:30
B,A21S,A22S,0:01:30
B,A22S,A24S,0:01:30
B,A24S,D14S,0:01:30
B,D14S,D15S,0:01:30
B,D15S,D16S,0:01:30
B,D16S,D17S,0:01:30
B,D17S,D20S,0:03:00
B,D20S,D21S,0:02:00
B,D21S,D22S,0:02:00
B,D22S,R30S,0:09:30
B,R30S,D24S,0:01:30
B,D24S,D25S,0:02:30
B,D25S,D26S,0:04:00
B,D26S,D28S,0:02:00
B,D28S,D31S,0:02:30
B,D31S,D35S,0:04:00
B,D35S,D39S,0:06:00
B,D39S,D40S,0:04:00
B,D40N,D39N,0:02:00
B,D39N,D35N,0:04:00
B,D35N,D31N,0:04:30
B,D31N,D28N,0:02:30
B,D28N,D26N,0:02:00
B,D26N,D25N,0:03:30
B,D25N,D24N,0:02:00
B,D24N,R30N,0:01:30
B,R30N,D22N,0:08:00
B,D22N,D21N,0:02:00
B,D21N,D20N,0:02:00
B,D20N,D17N,0:03:00
B,D17N,D16N,0:01:30
B,D16N,D15N,0:01:30
B,D15N,D14N,0:03:30
B,D14N,A24N,0:04:30
B,A24N,A22N,0:01:30
B,A22N,A21N,0:01:30
B,A21N,A20N,0:01:30
B,A20N,A19N,0:01:30
B,A19N,A18N,0:01:30
B,A18N,A17N,0:01:00
B,A17N,A16N,0:01:30
B,A16N,A15N,0:01:30
B,A15N,A14N,0:03:30
B,A14N,D13N,0:03:00
B,D13N,D12N,0:01:30
B,D12N,D11N,0:01:30
B,D11N,D10N,0:02:30
B,D10N,D09N,0:02:00
B,D09N,D08N,0:02:00
B,D08N,D07N,0:01:30
B,D07N,D06N,0:01:30
B,D06N,D05N,0:01:30
B,D05N,D04N,0:01:30
B,D04N,D03N,0:02:00
B,D07N,D05N,0:03:30
B,A14N,A12N,0:01:30
C,A09S,A10S,0:01:00
C,A10S,A11S,0:01:00
C,A11S,A12S,0:01:30
C,A12S,A14S,0:02:00
C,A14S,A15S,0:01:30
C,A15S,A16S,0:01:30
C,A16S,A17S,0:01:30
C,A17S,A18S,0:01:00
C,A18S,A19S,0:01:30
C,A19S,A20S,0:01:30
C,A20S,A21S,0:01:30
C,A21S,A22S,0:01:30
C,A22S,A24S,0:02:00
C,A24S,A25S,0:02:00
C,A25S,A27S,0:02:00
C,A27S,A28S,0:01:00
C,A28S,A30S,0:01:30
C,A30S,A31S,0:01:30
C,A31S,A32S,0:02:00
C,A32S,A33S,0:01:30
C,A33S,A34S,0:01:30
C,A34S,A36S,0:02:00
C,A36S,A38S,0:02:00
C,A38S,A40S,0:03:00
C,A40S,A41S,0:02:00
C,A41S,A42S,0:01:30
C,A42S,A43S,0:02:00
C,A43S,A44S,0:01:30
C,A44S,A45S,0:01:30
C,A45S,A46S,0:01:00
C,A46S,A47S,0:02:00
C,A47S,A48S,0:01:30
C,A48S,A49S,0:02:00
C,A49S,A50S,0:01:30
C,A50S,A51S,0:06:30
C,A51S,A52S,0:07:00
C,A52S,A53S,0:01:30
C,A53S,A54S,0:01:30
C,A54S,A55S,0:01:30
C,A55N,A54N,0:01:30
C,A54N,A53N,0:01:30
C,A53N,A52N,0:01:30
C,A52N,A51N,0:02:00
C,A51N,A50N,0:01:00
C,A50N,A49N,0:02:00
C,A49N,A48N,0:01:30
C,A48N,A47N,0:01:30
C,A47N,A46N,0:01:30
C,A46N,A45N,0:01:00
C,A45N,A44N,0:01:30
C,A44N,A43N,0:01:30
C,A43N,A42N,0:02:00
C,A42N,A41N,0:01:30
C,A41N,A40N,0:02:00
C,A40N,A38N,0:03:00
C,A38N,A36N,0:02:00
C,A36N,A34N,0:01:30
C,A34N,A33N,0:01:30
C,A33N,A32N,0:02:00
C,A32N,A31N,0:02:00
C,A31N,A30N,0:01:30
C,A30N,A28N,0:02:00
C,A28N,A27N,0:01:00
C,A27N,A25N,0:01:30
C,A25N,A24N,0:02:00
C,A24N,A22N,0:01:30
C,A22N,A21N,0:01:30
C,A21N,A20N,0:01:30
C,A20N,A19N,0:01:30
C,A19N,A18N,0:01:30
C,A18N,A17N,0:01:00
C,A17N,A16N,0:01:30
C,A16N,A15N,0:01:30
C,A15N,A14N,0:01:30
C,A14N,A12N,0:06:30
C,A12N,A11N,0:06:30
C,A11N,A10N,0:01:30
C,A10N,A09N,0:01:30
D,D01S,D03S,0:04:00
D,D03S,D04S,0:04:00
D,D04S,D05S,0:01:30
D,D05S,D06S,0:01:30
D,D06S,D07S,0:01:30
D,D07S,D08S,0:01:30
D,D08S,D09S,0:02:30
D,D09S,D10S,0:02:00
D,D10S,D11S,0:02:30
D,D11S,D12S,0:01:30
D,D12S,D13S,0:01:30
D,D13S,A15S,0:03:30
D,A15S,A24S,0:08:00
D,A24S,D14S,0:01:30
D,D14S,D15S,0:01:30
D,D15S,D16S,0:01:30
D,D16S,D17S,0:01:30
D,D17S,D20S,0:03:00
D,D20S,D21S,0:02:00
D,D21S,D22S,0:02:00
D,D22S,R30S,0:08:00
D,R30S,R31S,0:03:00
D,R31S,R32S,0:02:00
D,R32S,R33S,0:01:30
D,R33S,R34S,0:02:00
D,R34S,R35S,0:01:30
D,R35S,R36S,0:01:30
D,R36S,B12S,0:04:00
D,B12S,B13S,0:02:00
D,B13S,B14S,0:01:30
D,B14S,B15S,0:02:00
D,B15S,B16S,0:01:30
D,B16S,B17S,0:02:00
D,B17S,B18S,0:01:30
D,B18S,B19S,0:01:30
D,B19S,B20S,0:01:30
D,B20S,B21S,0:04:00
D,B21S,B22S,0:04:30
D,B22S,B23S,0:05:00
D,B23S,D43S,0:07:00
D,D43N,B23N,0:04:00
D,B23N,B22N,0:02:00
D,B22N,B21N,0:01:30
D,B21N,B20N,0:01:00
D,B20N,B19N,0:01:30
D,B19N,B18N,0:01:30
D,B18N,B17N,0:01:30
D,B17N,B16N,0:02:00
D,B16N,B15N,0:01:30
D,B15N,B14N,0:02:00
D,B14N,B13N,0:01:30
D,B13N,B12N,0:02:00
D,B12N,R36N,0:04:00
D,R36N,R35N,0:01:30
D,R35N,R34N,0:01:30
D,R34N,R33N,0:02:00
D,R33N,R32N,0:01:30
D,R32N,R31N,0:02:00
D,R31N,R30N,0:03:00
D,R30N,D22N,0:08:00
D,D22N,D21N,0:02:00
D,D21N,D20N,0:02:00
D,D20N,D17N,0:03:00
D,D17N,D16N,0:01:30
D,D16N,D15N,0:01:30
D,D15N,D14N,0:01:30
D,D14N,A24N,0:01:30
D,A24N,A15N,0:08:00
D,A15N,D13N,0:05:00
D,D13N,D12N,0:03:00
D,D12N,D11N,0:01:30
D,D11N,D10N,0:02:30
D,D10N,D09N,0:02:00
D,D09N,D08N,0:02:00
D,D08N,D07N,0:06:00
D,D07N,D06N,0:06:00
D,D06N,D05N,0:01:30
D,D05N,D04N,0:01:30
D,D04N,D03N,0:02:00
D,D03N,D01N,0:02:30
D,R36N,R31N,0:05:00
D,R31N,D22N,0:12:00
D,D22S,R31S,0:12:00
D,R31S,R36S,0:06:30
D,D05S,D07S,0:02:30
D,D07S,D13S,0:07:30
D,D13N,D07N,0:10:00
D,D07N,D05N,0:04:30
E,G05S,G06S,0:01:30
E,G06S,G07S,0:02:30
E,G07S,F05S,0:01:30
E,F05S,F06S,0:01:30
E,F06S,F07S,0:01:30
E,F07S,G08S,0:01:30
E,G08S,G09S,0:01:30
E,G09S,G10S,0:02:00
E,G10S,G11S,0:01:00
E,G11S,G12S,0:02:00
E,G12S,G13S,0:01:30
E,G13S,G14S,0:01:30
E,G14S,G15S,0:01:30
E,G15S,G16S,0:01:30
E,G16S,G18S,0:01:30
E,G18S,G19S,0:01:30
E,G19S,G20S,0:02:00
E,G20S,G21S,0:02:00
E,G21S,F09S,0:01:30
E,F09S,F11S,0:03:00
E,F11S,F12S,0:01:30
E,F12S,D14S,0:01:30
E,D14S,A25S,0:04:30
E,A25S,A27S,0:05:00
E,A27S,A28S,0:01:00
E,A28S,A30S,0:01:30
E,A30S,A31S,0:01:30
E,A31S,A32S,0:02:00
E,A32S,A33S,0:01:30
E,A33S,A34S,0:04:30
E,A34S,E01S,0:05:00
E,E01N,A34N,0:02:00
E,A34N,A33N,0:01:30
E,A33N,A32N,0:02:00
E,A32N,A31N,0:02:00
E,A31N,A30N,0:01:30
E,A30N,A28N,0:02:00
E,A28N,A27N,0:01:00
E,A27N,A25N,0:01:30
E,A25N,D14N,0:01:30
E,D14N,F12N,0:01:00
E,F12N,F11N,0:01:30
E,F11N,F09N,0:03:00
E,F09N,G21N,0:01:30
E,G21N,G20N,0:02:00
E,G20N,G19N,0:02:00
E,G19N,G18N,0:01:30
E,G18N,G16N,0:01:30
E,G16N,G15N,0:01:00
E,G15N,G14N,0:01:30
E,G14N,G13N,0:01:30
E,G13N,G12N,0:01:30
E,G12N,G11N,0:02:00
E,G11N,G10N,0:01:00
E,G10N,G09N,0:02:00
E,G09N,G08N,0:01:30
E,G08N,F07N,0:02:00
E,F07N,F06N,0:01:30
E,F06N,F05N,0:04:00
E,F05N,G07N,0:03:30
E,G07N,G06N,0:08:30
E,G06N,G05N,0:08:00
E,G08S,G14S,0:07:00
E,G14S,G21S,0:06:00
E,G21N,G14N,0:05:30
E,G14N,G08N,0:07:00
E,G07S,F06S,0:03:00
E,F06S,G08S,0:02:00
E,G08N,F06N,0:02:30
E,F06N,G07N,0:03:00
E,F01S,F03S,0:03:00
E,F03S,F06S,0:03:30
E,F06N,F03N,0:04:00
E,F03N,F01N,0:03:00
F,F01S,F02S,0:01:30
F,F02S,F03S,0:02:00
F,F03S,F04S,0:01:00
F,F04S,F05S,0:02:00
F,F05S,F06S,0:01:30
F,F06S,F07S,0:01:30
F,F07S,G08S,0:02:00
F,G08S,G14S,0:07:00
F,G14S,B04S,0:06:30
F,B04S,B06S,0:02:00
F,B06S,B08S,0:02:30
F,B08S,B10S,0:02:30
F,B10S,D15S,0:01:30
F,D15S,D16S,0:01:30
F,D16S,D17S,0:01:30
F,D17S,D18S,0:01:30
F,D18S,D19S,0:01:30
F,D19S,D20S,0:01:30
F,D20S,D21S,0:02:30
F,D21S,F14S,0:01:30
F,F14S,F15S,0:01:30
F,F15S,F16S,0:01:30
F,F16S,F18S,0:02:30
F,F18S,A41S,0:01:30
F,A41S,F20S,0:02:30
F,F20S,F21S,0:01:30
F,F21S,F22S,0:01:30
F,F22S,F23S,0:01:30
F,F23S,F24S,0:01:30
F,F24S,F25S,0:01:30
F,F25S,F26S,0:02:00
F,F26S,F27S,0:01:30
F,F27S,F29S,0:02:00
F,F29S,F30S,0:02:00
F,F30S,F31S,0:01:00
F,F31S,F32S,0:01:00
F,F32S,F33S,0:02:00
F,F33S,F34S,0:01:30
F,F34S,F35S,0:09:00
F,F35S,F36S,0:09:30
F,F36S,F38S,0:09:00
F,F38S,F39S,0:09:00
F,F39S,D42S,0:01:30
F,D42S,D43S,0:01:30
F,D43N,D42N,0:01:30
F,D42N,F39N,0:01:30
F,F39N,F38N,0:02:00
F,F38N,F36N,0:01:30
F,F36N,F35N,0:02:00
F,F35N,F34N,0:01:30
F,F34N,F33N,0:01:30
F,F33N,F32N,0:01:30
F,F32N,F31N,0:01:00
F,F31N,F30N,0:01:00
F,F30N,F29N,0:01:30
F,F29N,F27N,0:02:00
F,F27N,F26N,0:01:30
F,F26N,F25N,0:02:30
F,F25N,F24N,0:01:30
F,F24N,F23N,0:01:30
F,F23N,F22N,0:01:30
F,F22N,F21N,0:02:00
F,F21N,F20N,0:01:30
F,F20N,A41N,0:02:00
F,A41N,F18N,0:01:30
F,F18N,F16N,0:02:30
F,F16N,F15N,0:01:00
F,F15N,F14N,0:01:30
F,F14N,D21N,0:01:30
F,D21N,D20N,0:02:30
F,D20N,D19N,0:01:30
F,D19N,D18N,0:01:30
F,D18N,D17N,0:01:30
F,D17N,D16N,0:01:30
F,D16N,D15N,0:01:30
