"service_id","date","exception_type"
"GO401_18_65","20180614","1"
"GO401_18_65","20180615","1"
"GO401_18_65","20180618","1"
"GO401_18_65","20180619","1"
"GO401_18_65","20180620","1"
"GO401_18_65","20180621","1"
"GO401_18_65","20180622","1"
"GO401_18_65","20180625","1"
"GO401_18_65","20180626","1"
"GO401_18_65","20180627","1"
"GO401_18_65","20180628","1"
"GO401_18_65","20180629","1"
"GO401_18_65","20180702","1"
"GO401_18_65","20180703","1"
"GO401_18_65","20180705","1"
"GO401_18_65","20180706","1"
"GO401_18_65","20180709","1"
"GO401_18_65","20180710","1"
"GO401_18_65","20180711","1"
"GO401_18_65","20180712","1"
"GO401_18_65","20180713","1"
"GO401_18_65","20180716","1"
"GO401_18_65","20180717","1"
"GO401_18_65","20180718","1"
"GO401_18_65","20180719","1"
"GO401_18_65","20180720","1"
"GO401_18_66","20180521","1"
"GO401_18_66","20180522","1"
"GO401_18_66","20180523","1"
"GO401_18_66","20180524","1"
"GO401_18_66","20180525","1"
"GO401_18_66","20180529","1"
"GO401_18_66","20180530","1"
"GO401_18_66","20180531","1"
"GO401_18_66","20180601","1"
"GO401_18_66","20180604","1"
"GO401_18_66","20180605","1"
"GO401_18_66","20180606","1"
"GO401_18_66","20180607","1"
"GO401_18_66","20180608","1"
"GO401_18_66","20180611","1"
"GO401_18_66","20180612","1"
"GO401_18_66","20180613","1"
"GO401_18_66","20180614","1"
"GO401_18_66","20180615","1"
"GO401_18_66","20180618","1"
"GO401_18_66","20180619","1"
"GO401_18_66","20180620","1"
"GO401_18_66","20180621","1"
"GO401_18_66","20180622","1"
"GO401_18_66","20180625","1"
"GO401_18_66","20180626","1"
"GO401_18_66","20180627","1"
"GO401_18_66","20180628","1"
"GO401_18_66","20180629","1"
"GO401_18_66","20180702","1"
"GO401_18_66","20180703","1"
"GO401_18_66","20180705","1"
"GO401_18_66","20180706","1"
"GO401_18_66","20180709","1"
"GO401_18_66","20180710","1"
"GO401_18_66","20180711","1"
"GO401_18_66","20180712","1"
"GO401_18_66","20180713","1"
"GO401_18_66","20180716","1"
"GO401_18_66","20180717","1"
"GO401_18_66","20180718","1"
"GO401_18_66","20180719","1"
"GO401_18_66","20180720","1"
"GO401_18_67","20180611","1"
"GO401_18_67","20180612","1"
"GO401_18_67","20180613","1"
"GO401_18_68","20180614","1"
"GO401_18_68","20180615","1"
"GO401_18_69","20180616","1"
"GO401_18_69","20180617","1"
"GO401_18_71","20180607","1"
"GO401_18_71","20180608","1"
"GO401_18_72","20180609","1"
"GO401_18_72","20180610","1"
"GO401_18_73","20180526","1"
"GO401_18_73","20180527","1"
"GO401_18_73","20180528","1"
"GO401_18_73","20180602","1"
"GO401_18_73","20180603","1"
"GO401_18_73","20180609","1"
"GO401_18_73","20180610","1"
"GO401_18_73","20180616","1"
"GO401_18_73","20180617","1"
"GO401_18_73","20180623","1"
"GO401_18_73","20180624","1"
"GO401_18_73","20180630","1"
"GO401_18_73","20180701","1"
"GO401_18_73","20180704","1"
"GO401_18_73","20180707","1"
"GO401_18_73","20180708","1"
"GO401_18_73","20180714","1"
"GO401_18_73","20180715","1"
"GO401_18_74","20180525","1"
"GO401_18_76","20180608","1"
"GO401_18_77","20180607","1"
"GO401_18_78","20180610","1"
"GO401_18_79","20180614","1"
"GO401_18_80","20180615","1"
"GO401_18_81","20180521","1"
"GO401_18_81","20180522","1"
"GO401_18_81","20180523","1"
"GO401_18_81","20180524","1"
"GO401_18_81","20180525","1"
"GO401_18_81","20180529","1"
"GO401_18_81","20180530","1"
"GO401_18_81","20180531","1"
"GO401_18_81","20180601","1"
"GO401_18_81","20180604","1"
"GO401_18_81","20180605","1"
"GO401_18_81","20180606","1"
"GO401_18_81","20180607","1"
"GO401_18_81","20180608","1"
"GO401_18_81","20180611","1"
"GO401_18_81","20180612","1"
"GO401_18_81","20180613","1"
"GO401_18_81","20180618","1"
"GO401_18_81","20180619","1"
"GO401_18_81","20180620","1"
"GO401_18_81","20180621","1"
"GO401_18_81","20180622","1"
"GO401_18_81","20180625","1"
"GO401_18_81","20180626","1"
"GO401_18_81","20180627","1"
"GO401_18_81","20180628","1"
"GO401_18_81","20180629","1"
"GO401_18_81","20180702","1"
"GO401_18_81","20180703","1"
"GO401_18_81","20180705","1"
"GO401_18_81","20180706","1"
"GO401_18_81","20180709","1"
"GO401_18_81","20180710","1"
"GO401_18_81","20180711","1"
"GO401_18_81","20180712","1"
"GO401_18_81","20180713","1"
"GO401_18_81","20180716","1"
"GO401_18_81","20180717","1"
"GO401_18_81","20180718","1"
"GO401_18_81","20180719","1"
"GO401_18_81","20180720","1"
"GO401_18_82","20180521","1"
"GO401_18_82","20180522","1"
"GO401_18_82","20180523","1"
"GO401_18_82","20180524","1"
"GO401_18_82","20180529","1"
"GO401_18_82","20180530","1"
"GO401_18_82","20180531","1"
"GO401_18_82","20180601","1"
"GO401_18_82","20180604","1"
"GO401_18_82","20180605","1"
"GO401_18_82","20180606","1"
"GO401_18_82","20180607","1"
"GO401_18_82","20180608","1"
"GO401_18_82","20180611","1"
"GO401_18_82","20180612","1"
"GO401_18_82","20180613","1"
"GO401_18_82","20180618","1"
"GO401_18_82","20180619","1"
"GO401_18_82","20180620","1"
"GO401_18_82","20180621","1"
"GO401_18_82","20180622","1"
"GO401_18_82","20180625","1"
"GO401_18_82","20180626","1"
"GO401_18_82","20180627","1"
"GO401_18_82","20180628","1"
"GO401_18_82","20180629","1"
"GO401_18_82","20180702","1"
"GO401_18_82","20180703","1"
"GO401_18_82","20180705","1"
"GO401_18_82","20180706","1"
"GO401_18_82","20180709","1"
"GO401_18_82","20180710","1"
"GO401_18_82","20180711","1"
"GO401_18_82","20180712","1"
"GO401_18_82","20180713","1"
"GO401_18_82","20180716","1"
"GO401_18_82","20180717","1"
"GO401_18_82","20180718","1"
"GO401_18_82","20180719","1"
"GO401_18_82","20180720","1"
"GO401_18_83","20180610","1"
"GO401_18_84","20180617","1"
"GO401_18_85","20180622","1"
"GO401_18_86","20180526","1"
"GO401_18_86","20180527","1"
"GO401_18_86","20180528","1"
"GO401_18_86","20180602","1"
"GO401_18_86","20180603","1"
"GO401_18_86","20180609","1"
"GO401_18_86","20180610","1"
"GO401_18_86","20180616","1"
"GO401_18_86","20180617","1"
"GO401_18_86","20180630","1"
"GO401_18_86","20180701","1"
"GO401_18_86","20180704","1"
"GO401_18_86","20180707","1"
"GO401_18_86","20180708","1"
"GO401_18_88","20180715","1"
"GO401_18_90","20180527","1"
"GO401_18_90","20180609","1"
"GO401_18_90","20180610","1"
"GO401_18_90","20180616","1"
"GO401_18_90","20180617","1"
"GO401_18_90","20180623","1"
"GO401_18_90","20180624","1"
"GO401_18_90","20180630","1"
"GO401_18_90","20180701","1"
"GO401_18_90","20180704","1"
"GO401_18_90","20180707","1"
"GO401_18_90","20180708","1"
"GO401_18_90","20180714","1"
"GO401_18_90","20180715","1"
"GO401_18_91","20180602","1"
"GO401_18_91","20180603","1"
"GO401_18_92","20180601","1"
"GO401_18_93","20180521","1"
"GO401_18_93","20180522","1"
"GO401_18_93","20180523","1"
"GO401_18_93","20180524","1"
"GO401_18_93","20180525","1"
"GO401_18_93","20180528","1"
"GO401_18_93","20180529","1"
"GO401_18_93","20180530","1"
"GO401_18_93","20180531","1"
"GO401_18_93","20180604","1"
"GO401_18_93","20180605","1"
"GO401_18_93","20180606","1"
"GO401_18_93","20180607","1"
"GO401_18_93","20180608","1"
"GO401_18_93","20180611","1"
"GO401_18_93","20180612","1"
"GO401_18_93","20180613","1"
"GO401_18_93","20180614","1"
"GO401_18_93","20180615","1"
"GO401_18_93","20180618","1"
"GO401_18_93","20180619","1"
"GO401_18_93","20180620","1"
"GO401_18_93","20180621","1"
"GO401_18_93","20180622","1"
"GO401_18_93","20180625","1"
"GO401_18_93","20180626","1"
"GO401_18_93","20180627","1"
"GO401_18_93","20180628","1"
"GO401_18_93","20180629","1"
"GO401_18_93","20180702","1"
"GO401_18_93","20180703","1"
"GO401_18_93","20180705","1"
"GO401_18_93","20180706","1"
"GO401_18_93","20180709","1"
"GO401_18_93","20180710","1"
"GO401_18_93","20180711","1"
"GO401_18_93","20180712","1"
"GO401_18_93","20180713","1"
"GO401_18_93","20180716","1"
"GO401_18_93","20180717","1"
"GO401_18_93","20180718","1"
"GO401_18_93","20180719","1"
"GO401_18_93","20180720","1"
"GO401_18_94","20180603","1"
"GO401_18_95","20180602","1"
"GO401_18_96","20180609","1"
"GO401_18_96","20180610","1"
"GO401_18_96","20180616","1"
"GO401_18_96","20180617","1"
"GO401_18_96","20180623","1"
"GO401_18_96","20180624","1"
"GO401_18_96","20180630","1"
"GO401_18_96","20180701","1"
"GO401_18_96","20180704","1"
"GO401_18_96","20180707","1"
"GO401_18_96","20180714","1"
"GO401_18_96","20180715","1"
"GO401_18_97","20180602","1"
"GO401_18_97","20180603","1"
"GO401_18_98","20180624","1"
"GO401_18_99","20180714","1"
"GO401_18_99","20180715","1"
